player_id,date,market_value_in_eur,current_club_name,current_club_id,player_club_domestic_competition_id,year
129031,2023-03-30,800000,Club Necaxa,1146,MEX1,2023
131074,2023-03-30,1500000,Club Tijuana,13353,MEX1,2023
131090,2023-03-30,2200000,Tigres UANL,7055,MEX1,2023
131093,2023-03-30,3200000,CF Monterrey,2407,MEX1,2023
131248,2023-03-30,2000000,Club León FC,4941,MEX1,2023
135082,2023-03-30,3500000,CF Monterrey,2407,MEX1,2023
135851,2023-03-30,700000,Querétaro FC,4961,MEX1,2023
137840,2023-03-30,1000000,Club León FC,4941,MEX1,2023
142745,2023-03-30,2000000,Atlas Guadalajara,8590,MEX1,2023
148713,2023-03-30,1000000,CF Pachuca,4035,MEX1,2023
158327,2023-03-30,800000,UNAM Pumas,7633,MEX1,2023
160700,2023-03-30,1000000,Querétaro FC,4961,MEX1,2023
164749,2023-03-30,1500000,Atlético de San Luis,40188,MEX1,2023
175445,2023-03-30,2500000,Atlético de San Luis,40188,MEX1,2023
181780,2023-03-30,3000000,Atlético de San Luis,40188,MEX1,2023
181781,2023-03-30,1000000,Atlético de San Luis,40188,MEX1,2023
185012,2023-03-30,7000000,CF Monterrey,2407,MEX1,2023
189410,2023-03-30,4500000,CF Monterrey,2407,MEX1,2023
194998,2023-03-30,1800000,Atlas Guadalajara,8590,MEX1,2023
209513,2023-03-30,3500000,Tigres UANL,7055,MEX1,2023
212699,2023-03-30,3000000,Club León FC,4941,MEX1,2023
213841,2023-03-30,4500000,Santos Laguna,1403,MEX1,2023
221805,2023-03-30,3500000,CD Cruz Azul,3711,MEX1,2023
222010,2023-03-30,300000,Puebla FC,5662,MEX1,2023
227404,2023-03-30,2500000,Tigres UANL,7055,MEX1,2023
227671,2023-03-30,2200000,Deportivo Toluca,1804,MEX1,2023
234227,2023-03-30,1500000,Tigres UANL,7055,MEX1,2023
236710,2023-03-30,600000,Deportivo Toluca,1804,MEX1,2023
242201,2023-03-30,3200000,Club León FC,4941,MEX1,2023
242303,2023-03-30,3500000,Atlas Guadalajara,8590,MEX1,2023
242580,2023-03-30,500000,Santos Laguna,1403,MEX1,2023
243580,2023-03-30,1500000,Atlas Guadalajara,8590,MEX1,2023
244724,2023-03-30,1000000,FC Juárez,49283,MEX1,2023
248346,2023-03-30,5500000,Deportivo Toluca,1804,MEX1,2023
249776,2023-03-30,6000000,CF América,3631,MEX1,2023
249789,2023-03-30,1800000,Club Tijuana,13353,MEX1,2023
255744,2023-03-30,7000000,Tigres UANL,7055,MEX1,2023
256866,2023-03-30,4000000,FC Juárez,49283,MEX1,2023
259930,2023-03-30,2000000,FC Juárez,49283,MEX1,2023
261503,2023-03-30,7000000,CF América,3631,MEX1,2023
262999,2023-03-30,7000000,CF Pachuca,4035,MEX1,2023
264133,2023-03-30,2000000,Atlas Guadalajara,8590,MEX1,2023
266809,2023-03-30,2500000,UNAM Pumas,7633,MEX1,2023
267753,2023-03-30,7500000,Tigres UANL,7055,MEX1,2023
273638,2023-03-30,3500000,CF América,3631,MEX1,2023
274963,2023-03-30,1800000,Deportivo Guadalajara,6711,MEX1,2023
280379,2023-03-30,600000,CF Monterrey,2407,MEX1,2023
282283,2023-03-30,2000000,CD Cruz Azul,3711,MEX1,2023
282476,2023-03-30,6000000,CF Monterrey,2407,MEX1,2023
282927,2023-03-30,500000,CF Monterrey,2407,MEX1,2023
283473,2023-03-30,1000000,Mazatlán FC,82696,MEX1,2023
285771,2023-03-30,2000000,CF América,3631,MEX1,2023
285810,2023-03-30,2300000,Puebla FC,5662,MEX1,2023
286339,2023-03-30,6000000,CF América,3631,MEX1,2023
288609,2023-03-30,4500000,CF Monterrey,2407,MEX1,2023
288786,2023-03-30,4500000,UNAM Pumas,7633,MEX1,2023
291262,2023-03-30,400000,Santos Laguna,1403,MEX1,2023
294894,2023-03-30,3000000,CF América,3631,MEX1,2023
295373,2023-03-30,4500000,CF Monterrey,2407,MEX1,2023
295400,2023-03-30,1000000,Club Necaxa,1146,MEX1,2023
295424,2023-03-30,1200000,UNAM Pumas,7633,MEX1,2023
295426,2023-03-30,3200000,Club León FC,4941,MEX1,2023
308560,2023-03-30,2000000,Atlético de San Luis,40188,MEX1,2023
309505,2023-03-30,1000000,Mazatlán FC,82696,MEX1,2023
310744,2023-03-30,9000000,Tigres UANL,7055,MEX1,2023
311182,2023-03-30,800000,Puebla FC,5662,MEX1,2023
312568,2023-03-30,7000000,Tigres UANL,7055,MEX1,2023
312576,2023-03-30,300000,Santos Laguna,1403,MEX1,2023
322174,2023-03-30,1500000,Club León FC,4941,MEX1,2023
322696,2023-03-30,2500000,Puebla FC,5662,MEX1,2023
325598,2023-03-30,6500000,Deportivo Guadalajara,6711,MEX1,2023
325600,2023-03-30,1800000,FC Juárez,49283,MEX1,2023
325603,2023-03-30,1200000,Deportivo Guadalajara,6711,MEX1,2023
331059,2023-03-30,8000000,CF Pachuca,4035,MEX1,2023
332764,2023-03-30,1000000,CF Monterrey,2407,MEX1,2023
332829,2023-03-30,2000000,FC Juárez,49283,MEX1,2023
334538,2023-03-30,1000000,CD Cruz Azul,3711,MEX1,2023
335086,2023-03-30,2500000,Club Necaxa,1146,MEX1,2023
339758,2023-03-30,1000000,Querétaro FC,4961,MEX1,2023
344854,2023-03-30,4000000,CF Monterrey,2407,MEX1,2023
347577,2023-03-30,1800000,Atlético de San Luis,40188,MEX1,2023
347932,2023-03-30,700000,Puebla FC,5662,MEX1,2023
348264,2023-03-30,2000000,Puebla FC,5662,MEX1,2023
349150,2023-03-30,1000000,Puebla FC,5662,MEX1,2023
351505,2023-03-30,5000000,CF América,3631,MEX1,2023
352552,2023-03-30,800000,Atlético de San Luis,40188,MEX1,2023
353583,2023-03-30,5000000,Deportivo Guadalajara,6711,MEX1,2023
355998,2023-03-30,4000000,CD Cruz Azul,3711,MEX1,2023
356042,2023-03-30,5000000,Santos Laguna,1403,MEX1,2023
357937,2023-03-30,2000000,Club Tijuana,13353,MEX1,2023
366143,2023-03-30,4500000,Club León FC,4941,MEX1,2023
370861,2023-03-30,1000000,Deportivo Toluca,1804,MEX1,2023
370864,2023-03-30,1500000,Mazatlán FC,82696,MEX1,2023
370868,2023-03-30,600000,Mazatlán FC,82696,MEX1,2023
370875,2023-03-30,8000000,CF Pachuca,4035,MEX1,2023
371168,2023-03-30,1500000,CF Pachuca,4035,MEX1,2023
371169,2023-03-30,1500000,Deportivo Toluca,1804,MEX1,2023
371171,2023-03-30,500000,CD Cruz Azul,3711,MEX1,2023
371174,2023-03-30,2500000,Tigres UANL,7055,MEX1,2023
378351,2023-03-30,1200000,Club León FC,4941,MEX1,2023
380996,2023-03-30,2800000,Club Tijuana,13353,MEX1,2023
384368,2023-03-30,1200000,Mazatlán FC,82696,MEX1,2023
397003,2023-03-30,3000000,Deportivo Guadalajara,6711,MEX1,2023
397680,2023-03-30,2500000,Club Necaxa,1146,MEX1,2023
400171,2023-03-30,2800000,Santos Laguna,1403,MEX1,2023
400173,2023-03-30,5000000,Santos Laguna,1403,MEX1,2023
400208,2023-03-30,400000,Mazatlán FC,82696,MEX1,2023
401311,2023-03-30,1000000,Club Necaxa,1146,MEX1,2023
401344,2023-03-30,1500000,Deportivo Guadalajara,6711,MEX1,2023
401349,2023-03-30,400000,Atlas Guadalajara,8590,MEX1,2023
401355,2023-03-30,1000000,Atlas Guadalajara,8590,MEX1,2023
401572,2023-03-30,5500000,CF Monterrey,2407,MEX1,2023
406296,2023-03-30,1800000,CD Cruz Azul,3711,MEX1,2023
408534,2023-03-30,2000000,Deportivo Guadalajara,6711,MEX1,2023
411709,2023-03-30,2000000,Club León FC,4941,MEX1,2023
413658,2023-03-30,3000000,CF Monterrey,2407,MEX1,2023
416083,2023-03-30,1800000,Atlas Guadalajara,8590,MEX1,2023
416090,2023-03-30,6000000,Atlas Guadalajara,8590,MEX1,2023
419457,2023-03-30,600000,Atlas Guadalajara,8590,MEX1,2023
421920,2023-03-30,600000,CD Cruz Azul,3711,MEX1,2023
423619,2023-03-30,3500000,CF América,3631,MEX1,2023
424689,2023-03-30,8000000,Deportivo Guadalajara,6711,MEX1,2023
426324,2023-03-30,1500000,Querétaro FC,4961,MEX1,2023
427203,2023-03-30,2000000,Atlas Guadalajara,8590,MEX1,2023
429591,2023-03-30,1000000,FC Juárez,49283,MEX1,2023
430021,2023-03-30,2500000,CF Monterrey,2407,MEX1,2023
431533,2023-03-30,4500000,Tigres UANL,7055,MEX1,2023
431703,2023-03-30,1000000,Querétaro FC,4961,MEX1,2023
432222,2023-03-30,200000,Santos Laguna,1403,MEX1,2023
432225,2023-03-30,600000,Santos Laguna,1403,MEX1,2023
439108,2023-03-30,2500000,Club León FC,4941,MEX1,2023
441477,2023-03-30,500000,Club Tijuana,4961,MEX1,2023
446106,2023-03-30,3000000,Atlético de San Luis,40188,MEX1,2023
448414,2023-03-30,1000000,FC Juárez,49283,MEX1,2023
450406,2023-03-30,800000,CD Cruz Azul,3711,MEX1,2023
461608,2023-03-30,500000,CD Cruz Azul,3711,MEX1,2023
465647,2023-03-30,200000,Tigres UANL,7055,MEX1,2023
465818,2023-03-30,4000000,CF América,3631,MEX1,2023
466268,2023-03-30,5500000,Santos Laguna,1403,MEX1,2023
468174,2023-03-30,6000000,Santos Laguna,1403,MEX1,2023
471988,2023-03-30,2500000,Deportivo Toluca,1804,MEX1,2023
495116,2023-03-30,800000,Club Tijuana,13353,MEX1,2023
504104,2023-03-30,400000,Atlas Guadalajara,8590,MEX1,2023
518073,2023-03-30,600000,Club León FC,4941,MEX1,2023
532240,2023-03-30,700000,Club Necaxa,1146,MEX1,2023
532389,2023-03-30,4000000,CF América,3631,MEX1,2023
532938,2023-03-30,6500000,CF Monterrey,2407,MEX1,2023
534620,2023-03-30,8000000,CD Cruz Azul,3711,MEX1,2023
539067,2023-03-30,3000000,Club Tijuana,13353,MEX1,2023
540306,2023-03-30,200000,CF Monterrey,2407,MEX1,2023
540315,2023-03-30,1200000,UNAM Pumas,7633,MEX1,2023
546047,2023-03-30,3000000,Deportivo Guadalajara,6711,MEX1,2023
549294,2023-03-30,5500000,Deportivo Guadalajara,6711,MEX1,2023
549361,2023-03-30,2500000,Club León FC,4941,MEX1,2023
552960,2023-03-30,1200000,Atlético de San Luis,40188,MEX1,2023
553422,2023-03-30,3500000,CD Cruz Azul,3711,MEX1,2023
557070,2023-03-30,3500000,CF América,3631,MEX1,2023
560312,2023-03-30,200000,Club León FC,4941,MEX1,2023
560325,2023-03-30,600000,Puebla FC,5662,MEX1,2023
570431,2023-03-30,600000,Club León FC,4941,MEX1,2023
570547,2023-03-30,700000,Club León FC,4941,MEX1,2023
570550,2023-03-30,500000,Atlas Guadalajara,8590,MEX1,2023
572675,2023-03-30,7000000,Deportivo Toluca,1804,MEX1,2023
572705,2023-03-30,7000000,CF Pachuca,4035,MEX1,2023
577260,2023-03-30,2000000,Club Necaxa,1146,MEX1,2023
578419,2023-03-30,1800000,CF América,3631,MEX1,2023
578737,2023-03-30,800000,CF Pachuca,4035,MEX1,2023
589363,2023-03-30,3000000,Club Necaxa,1146,MEX1,2023
596906,2023-03-30,1000000,Deportivo Guadalajara,6711,MEX1,2023
596929,2023-03-30,3000000,Deportivo Guadalajara,6711,MEX1,2023
597092,2023-03-30,800000,Club León FC,4941,MEX1,2023
597727,2023-03-30,200000,Mazatlán FC,82696,MEX1,2023
597728,2023-03-30,5000000,Deportivo Toluca,1804,MEX1,2023
598838,2023-03-30,4500000,Club León FC,4941,MEX1,2023
599331,2023-03-30,300000,Atlético de San Luis,40188,MEX1,2023
599569,2023-03-30,2000000,Tigres UANL,7055,MEX1,2023
599732,2023-03-30,1000000,Club Tijuana,13353,MEX1,2023
600905,2023-03-30,2500000,Tigres UANL,7055,MEX1,2023
600956,2023-03-30,600000,FC Juárez,49283,MEX1,2023
602324,2023-03-30,4500000,CD Cruz Azul,3711,MEX1,2023
614303,2023-03-30,500000,FC Juárez,49283,MEX1,2023
629006,2023-03-30,2000000,Atlas Guadalajara,8590,MEX1,2023
639390,2023-03-30,1000000,Mazatlán FC,82696,MEX1,2023
646432,2023-03-30,1800000,UNAM Pumas,7633,MEX1,2023
654144,2023-03-30,600000,Club Tijuana,13353,MEX1,2023
661481,2023-03-30,200000,CF Pachuca,4035,MEX1,2023
663290,2023-03-30,200000,Puebla FC,5662,MEX1,2023
663319,2023-03-30,1000000,CF Pachuca,4035,MEX1,2023
668529,2023-03-30,800000,CD Cruz Azul,3711,MEX1,2023
670185,2023-03-30,400000,CF Monterrey,2407,MEX1,2023
671951,2023-03-30,3000000,UNAM Pumas,7633,MEX1,2023
686444,2023-03-30,5000000,CF Monterrey,2407,MEX1,2023
686449,2023-03-30,3500000,CF América,3631,MEX1,2023
687558,2023-03-30,4500000,CF América,3631,MEX1,2023
687559,2023-03-30,400000,Santos Laguna,1403,MEX1,2023
688778,2023-03-30,1500000,Santos Laguna,1403,MEX1,2023
690024,2023-03-30,1500000,Santos Laguna,1403,MEX1,2023
690681,2023-03-30,800000,Querétaro FC,4961,MEX1,2023
691075,2023-03-30,1500000,Tigres UANL,7055,MEX1,2023
704554,2023-03-30,1000000,Santos Laguna,1403,MEX1,2023
704555,2023-03-30,1000000,CF Pachuca,4035,MEX1,2023
704556,2023-03-30,400000,CF Pachuca,4035,MEX1,2023
704868,2023-03-30,600000,CF Pachuca,4035,MEX1,2023
715428,2023-03-30,500000,Querétaro FC,4961,MEX1,2023
723240,2023-03-30,2000000,Club León FC,4941,MEX1,2023
729356,2023-03-30,1200000,Club Tijuana,13353,MEX1,2023
737125,2023-03-30,4000000,Atlas Guadalajara,8590,MEX1,2023
747820,2023-03-30,1200000,UNAM Pumas,7633,MEX1,2023
786000,2023-03-30,1000000,Deportivo Guadalajara,6711,MEX1,2023
799707,2023-03-30,4000000,CF Pachuca,4035,MEX1,2023
802855,2023-03-30,400000,Deportivo Guadalajara,6711,MEX1,2023
804282,2023-03-30,400000,UNAM Pumas,7633,MEX1,2023
810710,2023-03-30,50000,Puebla FC,5662,MEX1,2023
811373,2023-03-30,400000,CF Pachuca,4035,MEX1,2023
820227,2023-03-30,100000,Mazatlán FC,82696,MEX1,2023
833271,2023-03-30,100000,Atlas Guadalajara,8590,MEX1,2023
854360,2023-03-30,600000,Deportivo Toluca,1804,MEX1,2023
854454,2023-03-30,5000000,Santos Laguna,1403,MEX1,2023
854686,2023-03-30,200000,CF Pachuca,4035,MEX1,2023
858660,2023-03-30,100000,CF Pachuca,4035,MEX1,2023
891804,2023-03-30,800000,Querétaro FC,4961,MEX1,2023
915016,2023-03-30,850000,Club Necaxa,1146,MEX1,2023
915155,2023-03-30,4000000,Deportivo Guadalajara,6711,MEX1,2023
923213,2023-03-30,800000,UNAM Pumas,7633,MEX1,2023
936956,2023-03-30,1000000,Deportivo Guadalajara,6711,MEX1,2023
945134,2023-03-30,200000,Puebla FC,5662,MEX1,2023
945935,2023-03-30,300000,Querétaro FC,4961,MEX1,2023
950872,2023-03-30,1000000,CF Pachuca,4035,MEX1,2023
950873,2023-03-30,600000,UNAM Pumas,7633,MEX1,2023
950874,2023-03-30,1000000,Club Necaxa,1146,MEX1,2023
971630,2023-03-30,500000,CD Cruz Azul,3711,MEX1,2023
993722,2023-03-30,300000,Mazatlán FC,82696,MEX1,2023
997057,2023-03-30,700000,FC Juárez,49283,MEX1,2023
1011115,2023-03-30,200000,CF Pachuca,4035,MEX1,2023
1030003,2023-03-30,700000,Querétaro FC,4961,MEX1,2023
1035924,2023-03-30,100000,Atlético de San Luis,40188,MEX1,2023
1087306,2023-03-30,400000,UNAM Pumas,7633,MEX1,2023
580142,2023-04-03,175000,CA Boston River,13353,MEX1,2023
85324,2023-06-14,3500000,Real Oviedo,4035,MEX1,2023
11111,2023-06-29,1000000,CD Cruz Azul,3711,MEX1,2023
30677,2023-06-29,1000000,CF Pachuca,4035,MEX1,2023
43907,2023-06-29,1200000,Tigres UANL,7055,MEX1,2023
51046,2023-06-29,1200000,CF Monterrey,2407,MEX1,2023
51546,2023-06-29,900000,Querétaro FC,4961,MEX1,2023
53180,2023-06-29,1000000,CD Cruz Azul,3711,MEX1,2023
60445,2023-06-29,800000,CF América,3631,MEX1,2023
63333,2023-06-29,300000,Club León FC,4941,MEX1,2023
64134,2023-06-29,2000000,CF América,3631,MEX1,2023
67917,2023-06-29,1800000,Tigres UANL,7055,MEX1,2023
71401,2023-06-29,1200000,Club León FC,4941,MEX1,2023
74113,2023-06-29,1800000,Atlas Guadalajara,8590,MEX1,2023
74421,2023-06-29,1500000,Deportivo Toluca,1804,MEX1,2023
84535,2023-06-29,2200000,UNAM Pumas,7633,MEX1,2023
87859,2023-06-29,1000000,Tigres UANL,7055,MEX1,2023
96313,2023-06-29,1000000,Puebla FC,5662,MEX1,2023
102699,2023-06-29,300000,FC Juárez,49283,MEX1,2023
105899,2023-06-29,1800000,Tigres UANL,7055,MEX1,2023
107444,2023-06-29,1500000,Deportivo Guadalajara,6711,MEX1,2023
107503,2023-06-29,1800000,Atlas Guadalajara,8590,MEX1,2023
111082,2023-06-29,1800000,Tigres UANL,7055,MEX1,2023
125019,2023-06-29,1500000,Club Tijuana,13353,MEX1,2023
125275,2023-06-29,400000,CF América,3631,MEX1,2023
129031,2023-06-29,1000000,Club Necaxa,1146,MEX1,2023
131074,2023-06-29,1500000,Club Tijuana,13353,MEX1,2023
131090,2023-06-29,2000000,Tigres UANL,7055,MEX1,2023
131093,2023-06-29,3200000,CF Monterrey,2407,MEX1,2023
131248,2023-06-29,1500000,Club León FC,4941,MEX1,2023
135082,2023-06-29,3200000,CF Monterrey,2407,MEX1,2023
135851,2023-06-29,700000,Querétaro FC,4961,MEX1,2023
137840,2023-06-29,1000000,Club León FC,4941,MEX1,2023
142745,2023-06-29,1800000,Atlas Guadalajara,8590,MEX1,2023
148713,2023-06-29,1000000,CF Pachuca,4035,MEX1,2023
158327,2023-06-29,800000,UNAM Pumas,7633,MEX1,2023
160700,2023-06-29,1000000,Querétaro FC,4961,MEX1,2023
164749,2023-06-29,1500000,Atlético de San Luis,40188,MEX1,2023
175445,2023-06-29,3000000,Atlético de San Luis,40188,MEX1,2023
181780,2023-06-29,3000000,Atlético de San Luis,40188,MEX1,2023
181781,2023-06-29,1200000,Atlético de San Luis,40188,MEX1,2023
185012,2023-06-29,7000000,CF Monterrey,2407,MEX1,2023
189410,2023-06-29,4500000,CF Monterrey,2407,MEX1,2023
194998,2023-06-29,1500000,Atlas Guadalajara,8590,MEX1,2023
209513,2023-06-29,3500000,Tigres UANL,7055,MEX1,2023
212699,2023-06-29,3200000,Club León FC,4941,MEX1,2023
213841,2023-06-29,4500000,Santos Laguna,1403,MEX1,2023
221805,2023-06-29,2500000,CD Cruz Azul,3711,MEX1,2023
222010,2023-06-29,300000,Puebla FC,5662,MEX1,2023
227404,2023-06-29,2500000,Tigres UANL,7055,MEX1,2023
227671,2023-06-29,2200000,Deportivo Toluca,1804,MEX1,2023
234227,2023-06-29,1500000,Tigres UANL,7055,MEX1,2023
236710,2023-06-29,600000,Deportivo Toluca,1804,MEX1,2023
242201,2023-06-29,3200000,Club León FC,4941,MEX1,2023
242303,2023-06-29,3000000,Atlas Guadalajara,8590,MEX1,2023
242580,2023-06-29,300000,Santos Laguna,1403,MEX1,2023
243580,2023-06-29,1500000,Atlas Guadalajara,8590,MEX1,2023
244724,2023-06-29,800000,FC Juárez,49283,MEX1,2023
248346,2023-06-29,5500000,Deportivo Toluca,1804,MEX1,2023
249776,2023-06-29,6500000,CF América,3631,MEX1,2023
249789,2023-06-29,1800000,Club Tijuana,13353,MEX1,2023
255744,2023-06-29,7000000,Tigres UANL,7055,MEX1,2023
256866,2023-06-29,4000000,FC Juárez,49283,MEX1,2023
259930,2023-06-29,2000000,FC Juárez,49283,MEX1,2023
261503,2023-06-29,7000000,CF América,3631,MEX1,2023
262999,2023-06-29,5000000,CF Pachuca,4035,MEX1,2023
264133,2023-06-29,1800000,Atlas Guadalajara,8590,MEX1,2023
266809,2023-06-29,2500000,UNAM Pumas,7633,MEX1,2023
267753,2023-06-29,7000000,Tigres UANL,7055,MEX1,2023
273638,2023-06-29,3000000,CF América,3631,MEX1,2023
274963,2023-06-29,1800000,Deportivo Guadalajara,6711,MEX1,2023
280379,2023-06-29,600000,CF Monterrey,2407,MEX1,2023
282283,2023-06-29,1500000,CD Cruz Azul,3711,MEX1,2023
282476,2023-06-29,5000000,CF Monterrey,2407,MEX1,2023
282927,2023-06-29,700000,CF Monterrey,2407,MEX1,2023
283473,2023-06-29,1000000,Mazatlán FC,82696,MEX1,2023
285771,2023-06-29,1500000,CF América,3631,MEX1,2023
285810,2023-06-29,1800000,Puebla FC,5662,MEX1,2023
286339,2023-06-29,6000000,CF América,3631,MEX1,2023
288609,2023-06-29,4000000,CF Monterrey,2407,MEX1,2023
288786,2023-06-29,4500000,UNAM Pumas,7633,MEX1,2023
291262,2023-06-29,400000,Santos Laguna,1403,MEX1,2023
294894,2023-06-29,3000000,CF América,3631,MEX1,2023
295373,2023-06-29,4000000,CF Monterrey,2407,MEX1,2023
295400,2023-06-29,800000,Club Necaxa,1146,MEX1,2023
295424,2023-06-29,1000000,UNAM Pumas,7633,MEX1,2023
295426,2023-06-29,3200000,Club León FC,4941,MEX1,2023
308560,2023-06-29,2000000,Atlético de San Luis,40188,MEX1,2023
309505,2023-06-29,800000,Mazatlán FC,82696,MEX1,2023
310744,2023-06-29,9000000,Tigres UANL,7055,MEX1,2023
311182,2023-06-29,800000,Puebla FC,5662,MEX1,2023
312568,2023-06-29,7000000,Tigres UANL,7055,MEX1,2023
312576,2023-06-29,300000,Santos Laguna,1403,MEX1,2023
322174,2023-06-29,1000000,Club León FC,4941,MEX1,2023
322696,2023-06-29,2500000,Puebla FC,5662,MEX1,2023
325598,2023-06-29,7000000,Deportivo Guadalajara,6711,MEX1,2023
325600,2023-06-29,1000000,FC Juárez,49283,MEX1,2023
325603,2023-06-29,1000000,Deportivo Guadalajara,6711,MEX1,2023
331059,2023-06-29,8000000,CF Pachuca,4035,MEX1,2023
332764,2023-06-29,500000,CF Monterrey,2407,MEX1,2023
332829,2023-06-29,2000000,FC Juárez,49283,MEX1,2023
334538,2023-06-29,800000,CD Cruz Azul,3711,MEX1,2023
335086,2023-06-29,2500000,Club Necaxa,1146,MEX1,2023
339758,2023-06-29,1800000,Querétaro FC,4961,MEX1,2023
344854,2023-06-29,5000000,CF Monterrey,2407,MEX1,2023
347577,2023-06-29,2000000,Atlético de San Luis,40188,MEX1,2023
347932,2023-06-29,900000,Puebla FC,5662,MEX1,2023
348264,2023-06-29,2000000,Puebla FC,5662,MEX1,2023
349150,2023-06-29,1000000,Puebla FC,5662,MEX1,2023
351505,2023-06-29,5000000,CF América,3631,MEX1,2023
352552,2023-06-29,800000,Atlético de San Luis,40188,MEX1,2023
353583,2023-06-29,5500000,Deportivo Guadalajara,6711,MEX1,2023
355998,2023-06-29,4000000,CD Cruz Azul,3711,MEX1,2023
356042,2023-06-29,5000000,Santos Laguna,1403,MEX1,2023
357937,2023-06-29,1800000,Club Tijuana,13353,MEX1,2023
366143,2023-06-29,5500000,Club León FC,4941,MEX1,2023
370861,2023-06-29,1500000,Deportivo Toluca,1804,MEX1,2023
370864,2023-06-29,2500000,Mazatlán FC,82696,MEX1,2023
370868,2023-06-29,800000,Mazatlán FC,82696,MEX1,2023
370875,2023-06-29,8000000,CF Pachuca,4035,MEX1,2023
371168,2023-06-29,1500000,CF Pachuca,4035,MEX1,2023
371169,2023-06-29,1200000,Deportivo Toluca,1804,MEX1,2023
371171,2023-06-29,500000,CD Cruz Azul,3711,MEX1,2023
371174,2023-06-29,2500000,Tigres UANL,7055,MEX1,2023
378351,2023-06-29,1200000,Club León FC,4941,MEX1,2023
380996,2023-06-29,2800000,Club Tijuana,13353,MEX1,2023
384368,2023-06-29,1200000,Mazatlán FC,82696,MEX1,2023
397003,2023-06-29,4500000,Deportivo Guadalajara,6711,MEX1,2023
397680,2023-06-29,2800000,Club Necaxa,1146,MEX1,2023
400171,2023-06-29,2000000,Santos Laguna,1403,MEX1,2023
400173,2023-06-29,5000000,Santos Laguna,1403,MEX1,2023
400208,2023-06-29,900000,Mazatlán FC,82696,MEX1,2023
401311,2023-06-29,1000000,Club Necaxa,1146,MEX1,2023
401344,2023-06-29,1500000,Deportivo Guadalajara,6711,MEX1,2023
401349,2023-06-29,400000,Atlas Guadalajara,8590,MEX1,2023
401355,2023-06-29,800000,Atlas Guadalajara,8590,MEX1,2023
401572,2023-06-29,5500000,CF Monterrey,2407,MEX1,2023
406296,2023-06-29,1500000,CD Cruz Azul,3711,MEX1,2023
408534,2023-06-29,2000000,Deportivo Guadalajara,6711,MEX1,2023
411709,2023-06-29,2000000,Club León FC,4941,MEX1,2023
413658,2023-06-29,2000000,CF Monterrey,2407,MEX1,2023
416083,2023-06-29,1800000,Atlas Guadalajara,8590,MEX1,2023
416090,2023-06-29,9000000,Atlas Guadalajara,8590,MEX1,2023
419457,2023-06-29,1000000,Atlas Guadalajara,8590,MEX1,2023
421920,2023-06-29,600000,CD Cruz Azul,3711,MEX1,2023
423619,2023-06-29,4500000,CF América,3631,MEX1,2023
424689,2023-06-29,7500000,Deportivo Guadalajara,6711,MEX1,2023
426324,2023-06-29,2000000,Querétaro FC,4961,MEX1,2023
427203,2023-06-29,1500000,Atlas Guadalajara,8590,MEX1,2023
429591,2023-06-29,1500000,FC Juárez,49283,MEX1,2023
430021,2023-06-29,2000000,CF Monterrey,2407,MEX1,2023
431533,2023-06-29,6500000,Tigres UANL,7055,MEX1,2023
431703,2023-06-29,1500000,Querétaro FC,4961,MEX1,2023
432222,2023-06-29,200000,Santos Laguna,1403,MEX1,2023
432225,2023-06-29,900000,Santos Laguna,1403,MEX1,2023
439108,2023-06-29,2500000,CF Pachuca,4035,MEX1,2023
441477,2023-06-29,1000000,Club Tijuana,4961,MEX1,2023
446106,2023-06-29,5000000,Atlético de San Luis,40188,MEX1,2023
448414,2023-06-29,1000000,FC Juárez,49283,MEX1,2023
450406,2023-06-29,800000,CD Cruz Azul,3711,MEX1,2023
461608,2023-06-29,500000,CD Cruz Azul,3711,MEX1,2023
465647,2023-06-29,200000,Tigres UANL,7055,MEX1,2023
465818,2023-06-29,3000000,CF América,3631,MEX1,2023
466268,2023-06-29,5500000,Santos Laguna,1403,MEX1,2023
468174,2023-06-29,6000000,Santos Laguna,1403,MEX1,2023
471988,2023-06-29,3000000,Deportivo Toluca,1804,MEX1,2023
495116,2023-06-29,800000,Club Tijuana,13353,MEX1,2023
504104,2023-06-29,400000,Atlas Guadalajara,8590,MEX1,2023
532240,2023-06-29,800000,Club Necaxa,1146,MEX1,2023
532389,2023-06-29,4000000,CF América,3631,MEX1,2023
532938,2023-06-29,6500000,CF Monterrey,2407,MEX1,2023
534620,2023-06-29,8000000,CD Cruz Azul,3711,MEX1,2023
539067,2023-06-29,3000000,Club Tijuana,13353,MEX1,2023
540306,2023-06-29,200000,CF Monterrey,2407,MEX1,2023
540315,2023-06-29,1200000,UNAM Pumas,7633,MEX1,2023
546047,2023-06-29,3000000,Deportivo Guadalajara,6711,MEX1,2023
549294,2023-06-29,6000000,Deportivo Guadalajara,6711,MEX1,2023
549361,2023-06-29,2000000,Club León FC,4941,MEX1,2023
552960,2023-06-29,1200000,Atlético de San Luis,40188,MEX1,2023
553422,2023-06-29,3500000,CD Cruz Azul,3711,MEX1,2023
557070,2023-06-29,3500000,CF América,3631,MEX1,2023
560312,2023-06-29,200000,Club León FC,4941,MEX1,2023
560325,2023-06-29,600000,Puebla FC,5662,MEX1,2023
570431,2023-06-29,900000,Club León FC,4941,MEX1,2023
570547,2023-06-29,1000000,Club León FC,4941,MEX1,2023
