id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty,year,resultado
721760,"Eduardo Galvan Basulto, Mexico",UTC,2021-08-18 02:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 5,Necaxa,U.N.A.M. - Pumas,True,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,,2021,local_gana
721759,"Fernando Hernandez, Mexico",UTC,2021-08-18 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 5,Club Tijuana,Puebla,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,2021,empate
721763,"Fernando Guerrero Ramirez, Mexico",UTC,2021-08-19 00:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 5,Santos Laguna,Atlas,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721762,"Jorge Antonio Perez Duran, Mexico",UTC,2021-08-19 00:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 5,Cruz Azul,Monterrey,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2021,empate
721764,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-08-19 02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 5,Guadalajara Chivas,Leon,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,,2021,visitante_gana
721765,"Luis Santander, Mexico",UTC,2021-08-19 02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 5,FC Juarez,Club America,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,,2021,visitante_gana
721767,"Eduardo Galvan Basulto, Mexico",UTC,2021-08-21 02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 6,Mazatlán,Tigres UANL,False,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,,2021,visitante_gana
721772,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-08-21 22:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 6,Atlas,Toluca,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721768,"Fernando Hernandez, Mexico",UTC,2021-08-22 00:00:00+00:00,,Estadio Leon,Leon,2021,Apertura - 6,Leon,Santos Laguna,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721769,"Oscar Mejia Garcia, Mexico",UTC,2021-08-22 02:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 6,Atletico San Luis,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721770,"Diego Montano, Mexico",UTC,2021-08-22 02:36:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Apertura - 6,Monterrey,Guadalajara Chivas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721771,"Brian Omar Gonzalez Veles, Mexico",UTC,2021-08-22 17:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Apertura - 6,U.N.A.M. - Pumas,Puebla,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2021,local_gana
721775,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-08-22 22:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 6,Club America,Club Tijuana,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2021,local_gana
721773,"Daniel Quintero Huittron, Mexico",UTC,2021-08-23 00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 6,Necaxa,FC Juarez,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721774,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-08-23 02:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 6,Club Queretaro,Pachuca,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2021,visitante_gana
721777,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-08-28 00:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 7,Mazatlán,Atletico San Luis,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2021,empate
721776,"Erick Yair Miranda Galindo, Mexico",UTC,2021-08-28 02:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 7,Puebla,Club Queretaro,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721778,"Fernando Guerrero Ramirez, Mexico",UTC,2021-08-28 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 7,Club Tijuana,Monterrey,,,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2021,empate
721782,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-08-28 22:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 7,Guadalajara Chivas,Necaxa,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2021,local_gana
721779,"Luis Santander, Mexico",UTC,2021-08-29 00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 7,Tigres UANL,Atlas,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,2021,empate
721780,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-08-29 02:00:00+00:00,,Estadio Leon,Leon,2021,Apertura - 7,Leon,Club America,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2021,empate
721781,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-08-29 17:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 7,Toluca,U.N.A.M. - Pumas,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,,2021,local_gana
721783,"Oscar Macias, Mexico",UTC,2021-08-29 23:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 7,Santos Laguna,FC Juarez,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2021,local_gana
721784,"Alejandro Funk Villafane, Mexico",UTC,2021-08-30 01:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 7,Cruz Azul,Pachuca,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721785,J. Esquivel,UTC,2021-09-11 00:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 8,Puebla,Atletico San Luis,,,2.0,2.0,0.0,1.0,2.0,2.0,,,,,2021,empate
721787,M. Ortíz,UTC,2021-09-11 02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 8,FC Juarez,Cruz Azul,True,False,2.0,1.0,2.0,1.0,2.0,1.0,,,,,2021,local_gana
721786,L. Santander,UTC,2021-09-11 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 8,Club Tijuana,Santos Laguna,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2021,local_gana
721790,"Oscar Macias, Mexico",UTC,2021-09-11 22:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 8,Atlas,Monterrey,True,False,2.0,1.0,0.0,1.0,2.0,1.0,,,,,2021,local_gana
721788,J. Pérez,UTC,2021-09-12 00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 8,Tigres UANL,Leon,,,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2021,empate
721789,D. Montaño,UTC,2021-09-12 02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 8,Club America,Mazatlán,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721792,"Fernando Guerrero Ramirez, Mexico",UTC,2021-09-12 22:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Apertura - 8,U.N.A.M. - Pumas,Guadalajara Chivas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721791,"Fernando Hernandez, Mexico",UTC,2021-09-13 00:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 8,Club Queretaro,Necaxa,True,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,,2021,local_gana
721793,"Oscar Mejia Garcia, Mexico",UTC,2021-09-14 02:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 8,Pachuca,Toluca,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,,2021,visitante_gana
721794,"Oscar Mejia Garcia, Mexico",UTC,2021-09-17 00:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 9,Atletico San Luis,Club Tijuana,True,False,4.0,1.0,3.0,1.0,4.0,1.0,,,,,2021,local_gana
721795,F. Guerrero,UTC,2021-09-18 02:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 9,Necaxa,Atlas,False,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,2021,visitante_gana
721799,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-09-18 22:00:00+00:00,,Estadio Leon,Leon,2021,Apertura - 9,Leon,FC Juarez,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2021,visitante_gana
721797,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-09-19 00:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 9,Toluca,Club America,True,False,3.0,1.0,2.0,1.0,3.0,1.0,,,,,2021,local_gana
721798,"Diego Montano, Mexico",UTC,2021-09-19 02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 9,Guadalajara Chivas,Pachuca,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721796,"Erick Yair Miranda Galindo, Mexico",UTC,2021-09-19 02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 9,Mazatlán,U.N.A.M. - Pumas,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2021,empate
721801,"Edgar Allan Morales Olvera, Mexico",UTC,2021-09-20 00:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 9,Cruz Azul,Club Queretaro,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721800,"Fernando Hernandez, Mexico",UTC,2021-09-20 00:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Apertura - 9,Monterrey,Tigres UANL,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721802,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-09-20 02:06:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 9,Santos Laguna,Puebla,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2021,empate
721839,"Eduardo Galvan Basulto, Mexico",UTC,2021-09-22 02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 14,FC Juarez,Atletico San Luis,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2021,local_gana
721812,"Erick Yair Miranda Galindo, Mexico",UTC,2021-09-23 00:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Apertura - 11,Monterrey,Toluca,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721803,"Jorge Antonio Perez Duran, Mexico",UTC,2021-09-24 02:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 10,Pachuca,Necaxa,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2021,local_gana
721804,Ó. Mejía,UTC,2021-09-25 01:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 10,Puebla,Cruz Azul,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2021,empate
721806,A. Escobedo,UTC,2021-09-25 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 10,Club Tijuana,Mazatlán,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721810,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-09-25 22:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 10,Atlas,Leon,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721807,Ó. Macías,UTC,2021-09-26 00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 10,Tigres UANL,U.N.A.M. - Pumas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721808,C. Ramos,UTC,2021-09-26 02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 10,Club America,Guadalajara Chivas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721809,"Luis Santander, Mexico",UTC,2021-09-26 17:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 10,Toluca,Atletico San Luis,False,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,,2021,visitante_gana
721811,"Alberto Morin Mendez, Mexico",UTC,2021-09-27 00:06:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 10,Santos Laguna,Monterrey,False,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,2021,visitante_gana
721816,"Guillermo Pacheco Larios, Mexico",UTC,2021-09-28 22:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 11,Necaxa,Club Tijuana,True,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,,2021,local_gana
721815,J. Pérez,UTC,2021-09-29 00:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 11,Mazatlán,FC Juarez,True,False,3.0,1.0,2.0,0.0,3.0,1.0,,,,,2021,local_gana
721813,F. Hernández,UTC,2021-09-29 02:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 11,Atlas,Puebla,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2021,visitante_gana
721814,F. Guerrero,UTC,2021-09-29 02:05:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 11,Pachuca,Club America,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2021,empate
721818,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-09-29 22:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 11,Atletico San Luis,Tigres UANL,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,,2021,visitante_gana
721817,L. Santander,UTC,2021-09-30 02:15:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 11,Club Queretaro,Guadalajara Chivas,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721821,D. Quintero,UTC,2021-10-02 00:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 12,Puebla,Pachuca,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,,2021,visitante_gana
721822,F. Hernández,UTC,2021-10-02 02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 12,FC Juarez,Monterrey,True,False,3.0,1.0,2.0,1.0,3.0,1.0,,,,,2021,local_gana
721826,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2021-10-02 22:00:00+00:00,,Estadio Leon,Leon,2021,Apertura - 12,Leon,Atletico San Luis,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721827,"Erick Yair Miranda Galindo, Mexico",UTC,2021-10-03 00:06:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 12,Santos Laguna,Mazatlán,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2021,local_gana
721823,"Fernando Guerrero Ramirez, Mexico",UTC,2021-10-03 02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 12,Guadalajara Chivas,Atlas,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2021,visitante_gana
721825,"Oscar Mejia Garcia, Mexico",UTC,2021-10-03 17:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 12,Toluca,Club Queretaro,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2021,empate
721824,"Jorge Antonio Perez Duran, Mexico",UTC,2021-10-03 22:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 12,Club America,U.N.A.M. - Pumas,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721829,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-10-04 00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 12,Tigres UANL,Necaxa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721828,"Luis Santander, Mexico",UTC,2021-10-04 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 12,Club Tijuana,Cruz Azul,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2021,visitante_gana
721805,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-10-09 00:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 10,FC Juarez,Club Queretaro,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721830,"Eduardo Galvan Basulto, Mexico",UTC,2021-10-15 01:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 13,Club Queretaro,Club Tijuana,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721831,"Fernando Guerrero Ramirez, Mexico",UTC,2021-10-16 00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 13,Necaxa,Puebla,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2021,visitante_gana
721832,"Mario Humberto Vargas Mata, Mexico",UTC,2021-10-16 02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 13,Mazatlán,Atlas,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2021,local_gana
721837,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-10-16 22:00:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Apertura - 13,Monterrey,Leon,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2021,visitante_gana
721834,D. Montaño,UTC,2021-10-17 00:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 13,Atletico San Luis,Club America,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2021,visitante_gana
721833,Ó. Mejía,UTC,2021-10-17 00:05:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 13,Pachuca,Santos Laguna,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2021,empate
721835,J. Pérez,UTC,2021-10-17 02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 13,Cruz Azul,Tigres UANL,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2021,empate
721836,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-10-17 17:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Apertura - 13,U.N.A.M. - Pumas,FC Juarez,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721838,"Fernando Hernandez, Mexico",UTC,2021-10-17 22:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 13,Guadalajara Chivas,Toluca,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2021,local_gana
721843,"Fernando Guerrero Ramirez, Mexico",UTC,2021-10-19 22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 14,Club Queretaro,Monterrey,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2021,local_gana
721840,"Jorge Antonio Perez Duran, Mexico",UTC,2021-10-20 00:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 14,Puebla,Mazatlán,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2021,local_gana
721841,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-10-20 00:05:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 14,Club America,Santos Laguna,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,2021,local_gana
721842,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-10-20 02:05:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 14,Atlas,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721844,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-10-21 00:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 14,Toluca,Necaxa,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2021,empate
721845,"Erick Yair Miranda Galindo, Mexico",UTC,2021-10-21 00:00:00+00:00,,Estadio Leon,Leon,2021,Apertura - 14,Leon,U.N.A.M. - Pumas,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,2021,visitante_gana
721846,"Luis Santander, Mexico",UTC,2021-10-21 02:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 14,Tigres UANL,Pachuca,True,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,,2021,local_gana
721847,"Juan Andres Esquivel Gonzalez, Mexico",UTC,2021-10-21 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Apertura - 14,Club Tijuana,Guadalajara Chivas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721848,Ó. Macías,UTC,2021-10-23 02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Apertura - 15,Mazatlán,Club Queretaro,True,False,2.0,1.0,0.0,1.0,2.0,1.0,,,,,2021,local_gana
721852,"Eduardo Galvan Basulto, Mexico",UTC,2021-10-23 22:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Apertura - 15,Puebla,Leon,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2021,visitante_gana
721849,F. Guerrero,UTC,2021-10-24 00:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 15,Club America,Tigres UANL,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2021,local_gana
721850,M. Ortíz,UTC,2021-10-24 02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Apertura - 15,Guadalajara Chivas,Cruz Azul,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721851,"Fernando Hernandez, Mexico",UTC,2021-10-24 17:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Apertura - 15,U.N.A.M. - Pumas,Club Tijuana,True,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,,2021,local_gana
721853,L. Santander,UTC,2021-10-24 22:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Apertura - 15,Monterrey,Necaxa,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2021,visitante_gana
721855,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2021-10-25 00:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 15,Atletico San Luis,Atlas,False,True,2.0,6.0,0.0,4.0,2.0,6.0,,,,,2021,visitante_gana
721854,"Jorge Isaac Rojas Castillo, Mexico",UTC,2021-10-25 00:06:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Apertura - 15,Santos Laguna,Toluca,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2021,empate
721856,"Diego Montano, Mexico",UTC,2021-10-25 02:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 15,Pachuca,FC Juarez,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721857,"Oscar Macias, Mexico",UTC,2021-10-29 00:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Apertura - 16,Atlas,Club Tijuana,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2021,visitante_gana
721858,"Oscar Mejia Garcia, Mexico",UTC,2021-10-30 00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Apertura - 16,Necaxa,Mazatlán,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2021,local_gana
721859,"Erick Yair Miranda Galindo, Mexico",UTC,2021-10-30 02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Apertura - 16,FC Juarez,Puebla,False,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,,2021,visitante_gana
721860,"Jorge Antonio Perez Duran, Mexico",UTC,2021-10-30 23:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Apertura - 16,Club Queretaro,Santos Laguna,False,True,2.0,3.0,0.0,2.0,2.0,3.0,,,,,2021,visitante_gana
721861,"Fernando Guerrero Ramirez, Mexico",UTC,2021-10-31 01:06:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 16,Pachuca,U.N.A.M. - Pumas,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721862,"Diego Montano, Mexico",UTC,2021-10-31 02:10:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Apertura - 16,Tigres UANL,Guadalajara Chivas,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2021,local_gana
721863,"Marco Antonio Ortiz Nava, Mexico",UTC,2021-10-31 18:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Apertura - 16,Toluca,Leon,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721864,"Luis Santander, Mexico",UTC,2021-10-31 23:05:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 16,Cruz Azul,Club America,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2021,local_gana
721865,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-11-01 01:05:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Apertura - 16,Atletico San Luis,Monterrey,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2021,empate
721766,"Erick Yair Miranda Galindo, Mexico",UTC,2021-11-04 01:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Apertura - 5,Pachuca,Atletico San Luis,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2021,empate
721819,"Fernando Guerrero Ramirez, Mexico",UTC,2021-11-04 03:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Apertura - 11,Cruz Azul,Leon,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2021,visitante_gana
721820,"Adonai Escobedo Gonzalez, Mexico",UTC,2021-11-05 01:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Apertura - 11,U.N.A.M. - Pumas,Santos Laguna,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,,2021,visitante_gana
